crop,state,district,observations_count,ml_mae,baseline_mae,ml_improvement_pct,ml_win_rate,is_best_ml_district,is_worst_ml_district,is_high_error_district
Kharif Sorghum,Assam,North Cachar Hil / Dima Hasao,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Assam,Sibsagar,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Bihar,Bhagalpur,4,158.39,52.08,-204.13,0.0,False,True,False
Kharif Sorghum,Bihar,Champaran,4,0.36,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Bihar,Darbhanga,4,511.2,366.07,-39.65,25.0,False,True,True
Kharif Sorghum,Bihar,Gaya,4,539.34,486.17,-10.94,50.0,False,True,True
Kharif Sorghum,Bihar,Mungair,4,128.9,14.23,-805.83,0.0,False,True,False
Kharif Sorghum,Bihar,Muzaffarpur,4,0.36,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Bihar,Patna,4,192.97,344.41,43.97,100.0,True,False,False
Kharif Sorghum,Bihar,Purnea,4,0.36,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Bihar,Saharsa,4,494.88,441.67,-12.05,75.0,False,True,True
Kharif Sorghum,Bihar,Saran,4,443.2,190.91,-132.15,25.0,False,True,True
Kharif Sorghum,Bihar,Shahabad (Now Part Of Bhojpur District),4,127.16,2.3,-5428.7,0.0,False,True,False
Kharif Sorghum,Chhattisgarh,Bastar,4,440.63,308.82,-42.68,75.0,False,True,True
Kharif Sorghum,Chhattisgarh,Bilaspur,4,326.64,225.29,-44.99,50.0,False,True,False
Kharif Sorghum,Chhattisgarh,Durg,4,418.07,259.07,-61.37,75.0,False,True,False
Kharif Sorghum,Chhattisgarh,Raigarh,4,421.6,283.18,-48.88,75.0,False,True,False
Kharif Sorghum,Chhattisgarh,Raipur,4,404.63,255.21,-58.55,75.0,False,True,False
Kharif Sorghum,Chhattisgarh,Surguja,4,323.31,220.37,-46.71,50.0,False,True,False
Kharif Sorghum,Gujarat,Ahmedabad,4,494.41,454.77,-8.72,50.0,False,False,True
Kharif Sorghum,Gujarat,Amreli,4,0.44,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Gujarat,Banaskantha,4,166.06,147.91,-12.27,25.0,False,True,False
Kharif Sorghum,Gujarat,Bharuch,4,233.56,133.08,-75.5,50.0,False,True,False
Kharif Sorghum,Gujarat,Bhavnagar,4,532.86,665.16,19.89,75.0,True,False,True
Kharif Sorghum,Gujarat,Dangs,4,742.76,744.77,0.27,50.0,False,False,True
Kharif Sorghum,Gujarat,Jamnagar,4,523.06,784.48,33.32,50.0,False,False,True
Kharif Sorghum,Gujarat,Junagadh,4,535.44,718.12,25.44,75.0,True,False,True
Kharif Sorghum,Gujarat,Kheda,4,796.96,694.46,-14.76,50.0,False,True,True
Kharif Sorghum,Gujarat,Kutch,4,763.06,698.48,-9.25,50.0,False,False,True
Kharif Sorghum,Gujarat,Mehsana,4,306.01,243.29,-25.78,50.0,False,True,False
Kharif Sorghum,Gujarat,Panchmahal,4,179.66,102.41,-75.43,0.0,False,True,False
Kharif Sorghum,Gujarat,Rajkot,4,477.95,516.31,7.43,50.0,False,False,True
Kharif Sorghum,Gujarat,Sabarkantha,4,374.56,375.0,0.12,25.0,False,True,False
Kharif Sorghum,Gujarat,Surat,4,290.83,247.83,-17.35,25.0,False,True,False
Kharif Sorghum,Gujarat,Surendranagar,4,161.8,320.43,49.51,75.0,True,False,False
Kharif Sorghum,Gujarat,Vadodara / Baroda,4,541.44,527.18,-2.7,50.0,False,False,True
Kharif Sorghum,Gujarat,Valsad,4,220.44,102.31,-115.46,25.0,False,True,False
Kharif Sorghum,Haryana,Ambala,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Haryana,Gurgaon,4,230.66,249.62,7.6,25.0,False,True,False
Kharif Sorghum,Haryana,Hissar,4,159.65,283.33,43.65,75.0,True,False,False
Kharif Sorghum,Haryana,Jind,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Haryana,Karnal,4,266.15,162.7,-63.58,0.0,False,True,False
Kharif Sorghum,Haryana,Mahendragarh / Narnaul,4,367.74,462.5,20.49,75.0,True,False,False
Kharif Sorghum,Haryana,Rohtak,4,203.59,248.42,18.05,75.0,True,False,False
Kharif Sorghum,Himachal Pradesh,Bilashpur,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Himachal Pradesh,Chamba,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Himachal Pradesh,Kangra,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Himachal Pradesh,Kinnaur,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Himachal Pradesh,Kullu,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Himachal Pradesh,Lahul & Spiti,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Himachal Pradesh,Mandi,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Himachal Pradesh,Shimla,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Himachal Pradesh,Sirmaur,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Himachal Pradesh,Solan,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Jharkhand,Dhanbad,4,158.62,158.62,0.0,0.0,False,True,False
Kharif Sorghum,Jharkhand,Hazaribagh,4,221.24,221.24,0.0,0.0,False,True,False
Kharif Sorghum,Jharkhand,Palamau,4,119.54,119.54,0.0,0.0,False,True,False
Kharif Sorghum,Jharkhand,Ranchi,4,157.61,157.61,0.0,0.0,False,True,False
Kharif Sorghum,Jharkhand,Santhal Paragana / Dumka,4,183.43,183.43,0.0,0.0,False,True,False
Kharif Sorghum,Jharkhand,Singhbhum,4,162.47,162.47,0.0,0.0,False,True,False
Kharif Sorghum,Karnataka,Bangalore,4,609.45,900.44,32.32,75.0,True,False,True
Kharif Sorghum,Karnataka,Belgaum,4,604.17,503.88,-19.9,0.0,False,True,True
Kharif Sorghum,Karnataka,Bellary,4,459.94,465.0,1.09,50.0,False,False,True
Kharif Sorghum,Karnataka,Bidar,4,467.5,479.16,2.43,50.0,False,False,True
Kharif Sorghum,Karnataka,Bijapur / Vijayapura,4,619.09,493.42,-25.47,25.0,False,True,True
Kharif Sorghum,Karnataka,Chickmagalur,4,297.17,293.88,-1.12,75.0,False,False,False
Kharif Sorghum,Karnataka,Chitradurga,4,123.8,353.25,64.95,100.0,True,False,False
Kharif Sorghum,Karnataka,Dakshina Kannada,4,0.56,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Karnataka,Dharwad,4,392.05,275.16,-42.48,25.0,False,True,False
Kharif Sorghum,Karnataka,Gulbarga / Kalaburagi,4,625.6,489.75,-27.74,0.0,False,True,True
Kharif Sorghum,Karnataka,Hassan,4,551.75,465.76,-18.46,25.0,False,True,True
Kharif Sorghum,Karnataka,Kodagu / Coorg,4,0.56,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Karnataka,Kolar,4,341.86,660.32,48.23,75.0,True,False,False
Kharif Sorghum,Karnataka,Mandya,4,540.33,672.42,19.64,75.0,True,False,True
Kharif Sorghum,Karnataka,Mysore,4,86.52,36.5,-137.04,25.0,False,True,False
Kharif Sorghum,Karnataka,Raichur,4,644.3,722.05,10.77,75.0,True,False,True
Kharif Sorghum,Karnataka,Shimoge,4,927.27,605.09,-53.24,0.0,False,True,True
Kharif Sorghum,Karnataka,Tumkur,4,133.29,228.23,41.6,75.0,True,False,False
Kharif Sorghum,Karnataka,Uttara Kannada,4,401.04,175.0,-129.17,25.0,False,True,False
Kharif Sorghum,Kerala,Alappuzha,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Kerala,Eranakulam,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Kerala,Kannur,4,400.46,175.0,-128.83,50.0,False,True,False
Kharif Sorghum,Kerala,Kollam,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Kerala,Kottayam,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Kerala,Kozhikode,4,400.46,175.0,-128.83,50.0,False,True,False
Kharif Sorghum,Kerala,Malappuram,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Kerala,Palakkad,4,455.29,275.0,-65.56,50.0,False,True,True
Kharif Sorghum,Kerala,Thiruvananthapuram,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Kerala,Thrissur,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Madhya Pradesh,Balaghat,4,926.56,1150.83,19.49,50.0,False,False,True
Kharif Sorghum,Madhya Pradesh,Betul,4,417.48,362.41,-15.2,50.0,False,True,False
Kharif Sorghum,Madhya Pradesh,Bhind,4,576.59,327.0,-76.33,0.0,False,True,True
Kharif Sorghum,Madhya Pradesh,Chhatarpur,4,496.11,532.34,6.81,75.0,True,False,True
Kharif Sorghum,Madhya Pradesh,Chhindwara,4,555.29,379.15,-46.46,25.0,False,True,True
Kharif Sorghum,Madhya Pradesh,Damoh,4,802.65,566.83,-41.6,25.0,False,True,True
Kharif Sorghum,Madhya Pradesh,Datia,4,428.4,401.68,-6.65,25.0,False,True,False
Kharif Sorghum,Madhya Pradesh,Dewas,4,1113.04,1305.88,14.77,75.0,True,False,True
Kharif Sorghum,Madhya Pradesh,Dhar,4,374.2,438.99,14.76,50.0,False,False,False
Kharif Sorghum,Madhya Pradesh,Guna,4,607.52,457.34,-32.84,0.0,False,True,True
Kharif Sorghum,Madhya Pradesh,Gwalior,4,442.92,208.99,-111.93,25.0,False,True,True
Kharif Sorghum,Madhya Pradesh,Hoshangabad,4,839.9,710.22,-18.26,50.0,False,True,True
Kharif Sorghum,Madhya Pradesh,Indore,4,1088.28,1011.65,-7.57,50.0,False,False,True
Kharif Sorghum,Madhya Pradesh,Jabalpur,4,803.49,720.81,-11.47,50.0,False,True,True
Kharif Sorghum,Madhya Pradesh,Jhabua,4,379.47,376.59,-0.76,50.0,False,False,False
Kharif Sorghum,Madhya Pradesh,Khandwa / East Nimar,4,706.32,742.79,4.91,75.0,False,False,True
Kharif Sorghum,Madhya Pradesh,Khargone / West Nimar,4,725.51,439.91,-64.92,0.0,False,True,True
Kharif Sorghum,Madhya Pradesh,Mandla,4,989.62,1122.88,11.87,50.0,False,False,True
Kharif Sorghum,Madhya Pradesh,Mandsaur,4,975.57,838.8,-16.31,50.0,False,True,True
Kharif Sorghum,Madhya Pradesh,Morena,4,899.65,707.32,-27.19,25.0,False,True,True
Kharif Sorghum,Madhya Pradesh,Narsinghpur,4,572.49,227.9,-151.2,0.0,False,True,True
Kharif Sorghum,Madhya Pradesh,Panna,4,701.06,734.66,4.57,50.0,False,False,True
Kharif Sorghum,Madhya Pradesh,Raisen,4,1170.43,1088.92,-7.49,50.0,False,False,True
Kharif Sorghum,Madhya Pradesh,Rajgarh,4,402.19,386.96,-3.94,50.0,False,False,False
Kharif Sorghum,Madhya Pradesh,Ratlam,4,935.55,870.83,-7.43,25.0,False,True,True
Kharif Sorghum,Madhya Pradesh,Rewa,3,350.47,263.04,-33.24,0.0,False,True,False
Kharif Sorghum,Madhya Pradesh,Sagar,4,698.01,595.82,-17.15,25.0,False,True,True
Kharif Sorghum,Madhya Pradesh,Satna,4,867.82,914.25,5.08,50.0,False,False,True
Kharif Sorghum,Madhya Pradesh,Sehore,4,465.65,501.89,7.22,50.0,False,False,True
Kharif Sorghum,Madhya Pradesh,Seoni / Shivani,4,1045.13,1023.44,-2.12,50.0,False,False,True
Kharif Sorghum,Madhya Pradesh,Shahdol,4,512.21,542.31,5.55,50.0,False,False,True
Kharif Sorghum,Madhya Pradesh,Shajapur,4,710.88,949.04,25.09,75.0,True,False,True
Kharif Sorghum,Madhya Pradesh,Shivpuri,4,693.56,578.38,-19.91,50.0,False,True,True
Kharif Sorghum,Madhya Pradesh,Sidhi,4,361.96,340.47,-6.31,50.0,False,False,False
Kharif Sorghum,Madhya Pradesh,Tikamgarh,4,691.24,527.15,-31.13,0.0,False,True,True
Kharif Sorghum,Madhya Pradesh,Ujjain,4,812.66,746.25,-8.9,25.0,False,True,True
Kharif Sorghum,Madhya Pradesh,Vidisha,4,1092.01,861.06,-26.82,50.0,False,True,True
Kharif Sorghum,Maharashtra,Ahmednagar,4,118.57,200.89,40.98,25.0,False,True,False
Kharif Sorghum,Maharashtra,Akola,4,331.76,450.2,26.31,75.0,True,False,False
Kharif Sorghum,Maharashtra,Amarawati,4,180.23,135.23,-33.28,25.0,False,True,False
Kharif Sorghum,Maharashtra,Aurangabad,4,540.01,400.81,-34.73,25.0,False,True,True
Kharif Sorghum,Maharashtra,Beed,4,441.96,390.72,-13.11,50.0,False,True,True
Kharif Sorghum,Maharashtra,Bhandara,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Maharashtra,Buldhana,4,326.28,231.22,-41.11,50.0,False,True,False
Kharif Sorghum,Maharashtra,Chandrapur,4,1205.32,2040.58,40.93,75.0,True,False,True
Kharif Sorghum,Maharashtra,Dhule,4,359.46,217.92,-64.95,25.0,False,True,False
Kharif Sorghum,Maharashtra,Jalgaon,4,509.28,364.72,-39.64,50.0,False,True,True
Kharif Sorghum,Maharashtra,Kolhapur,4,244.05,288.69,15.46,50.0,False,False,False
Kharif Sorghum,Maharashtra,Nagpur,4,124.55,139.21,10.53,50.0,False,False,False
Kharif Sorghum,Maharashtra,Nanded,4,315.95,395.44,20.1,50.0,False,False,False
Kharif Sorghum,Maharashtra,Nasik,4,910.39,754.83,-20.61,25.0,False,True,True
Kharif Sorghum,Maharashtra,Osmanabad,4,298.67,314.15,4.93,50.0,False,False,False
Kharif Sorghum,Maharashtra,Parbhani,4,315.57,355.06,11.12,75.0,True,False,False
Kharif Sorghum,Maharashtra,Pune,4,298.96,383.9,22.13,75.0,True,False,False
Kharif Sorghum,Maharashtra,Raigad,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Maharashtra,Ratnagiri,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Maharashtra,Sangli,4,247.84,341.38,27.4,75.0,True,False,False
Kharif Sorghum,Maharashtra,Satara,4,205.37,313.28,34.45,75.0,True,False,False
Kharif Sorghum,Maharashtra,Solapur,4,237.71,175.76,-35.25,25.0,False,True,False
Kharif Sorghum,Maharashtra,Thane,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Maharashtra,Wardha,4,94.32,172.43,45.3,75.0,True,False,False
Kharif Sorghum,Maharashtra,Yeotmal,4,149.2,323.19,53.84,100.0,True,False,False
Kharif Sorghum,Orissa,Balasore,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Orissa,Bolangir,4,110.17,291.03,62.14,100.0,True,False,False
Kharif Sorghum,Orissa,Cuttack,4,275.59,252.08,-9.33,25.0,False,True,False
Kharif Sorghum,Orissa,Dhenkanal,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Orissa,Ganjam,4,57.22,289.96,80.27,100.0,True,False,False
Kharif Sorghum,Orissa,Kalahandi,4,247.76,346.17,28.43,75.0,True,False,False
Kharif Sorghum,Orissa,Keonjhar,4,159.89,328.93,51.39,100.0,True,False,False
Kharif Sorghum,Orissa,Koraput,4,115.29,303.96,62.07,100.0,True,False,False
Kharif Sorghum,Orissa,Mayurbhanja,4,340.26,475.0,28.37,75.0,True,False,False
Kharif Sorghum,Orissa,Phulbani ( Kandhamal ),4,142.89,301.98,52.68,100.0,True,False,False
Kharif Sorghum,Orissa,Puri,4,96.45,295.0,67.31,100.0,True,False,False
Kharif Sorghum,Orissa,Sambalpur,4,345.23,475.0,27.32,75.0,True,False,False
Kharif Sorghum,Orissa,Sundargarh,4,100.76,290.23,65.28,100.0,True,False,False
Kharif Sorghum,Punjab,Amritsar,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Punjab,Bhatinda,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Punjab,Ferozpur,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Punjab,Gurdaspur,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Punjab,Hoshiarpur,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Punjab,Jalandhar,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Punjab,Kapurthala,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Punjab,Ludhiana,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Punjab,Patiala,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Punjab,Roopnagar / Ropar,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Punjab,Sangrur,3,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Rajasthan,Ajmer,4,159.17,92.03,-72.95,25.0,False,True,False
Kharif Sorghum,Rajasthan,Alwar,4,80.87,65.49,-23.48,25.0,False,True,False
Kharif Sorghum,Rajasthan,Banswara,4,120.67,92.4,-30.6,50.0,False,True,False
Kharif Sorghum,Rajasthan,Barmer,4,402.59,362.06,-11.19,25.0,False,True,False
Kharif Sorghum,Rajasthan,Bharatpur,4,300.95,205.91,-46.16,50.0,False,True,False
Kharif Sorghum,Rajasthan,Bhilwara,4,312.66,266.15,-17.48,25.0,False,True,False
Kharif Sorghum,Rajasthan,Bikaner,4,122.11,91.91,-32.86,50.0,False,True,False
Kharif Sorghum,Rajasthan,Bundi,4,46.27,99.56,53.53,100.0,True,False,False
Kharif Sorghum,Rajasthan,Chittorgarh,4,168.04,161.3,-4.18,50.0,False,False,False
Kharif Sorghum,Rajasthan,Churu,4,432.0,430.56,-0.33,50.0,False,False,False
Kharif Sorghum,Rajasthan,Dungarpur,4,110.68,85.43,-29.56,50.0,False,True,False
Kharif Sorghum,Rajasthan,Ganganagar,4,41.34,71.79,42.42,75.0,True,False,False
Kharif Sorghum,Rajasthan,Jaipur,4,169.79,190.86,11.04,50.0,False,False,False
Kharif Sorghum,Rajasthan,Jaisalmer,4,226.57,273.05,17.02,50.0,False,False,False
Kharif Sorghum,Rajasthan,Jalore,4,239.04,224.21,-6.61,50.0,False,False,False
Kharif Sorghum,Rajasthan,Jhalawar,4,316.51,506.63,37.53,100.0,True,False,False
Kharif Sorghum,Rajasthan,Jhunjhunu,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Rajasthan,Jodhpur,4,199.89,140.9,-41.87,50.0,False,True,False
Kharif Sorghum,Rajasthan,Kota,4,197.89,150.62,-31.38,50.0,False,True,False
Kharif Sorghum,Rajasthan,Nagaur,4,209.81,161.4,-29.99,0.0,False,True,False
Kharif Sorghum,Rajasthan,Pali,4,124.39,102.59,-21.25,0.0,False,True,False
Kharif Sorghum,Rajasthan,Sikar,4,365.77,250.0,-46.31,25.0,False,True,False
Kharif Sorghum,Rajasthan,Sirohi,4,337.02,390.57,13.71,75.0,True,False,False
Kharif Sorghum,Rajasthan,Swami Madhopur,4,120.21,361.4,66.74,75.0,True,False,False
Kharif Sorghum,Rajasthan,Tonk,4,142.73,113.48,-25.78,25.0,False,True,False
Kharif Sorghum,Rajasthan,Udaipur,4,325.81,364.08,10.51,75.0,True,False,False
Kharif Sorghum,Tamil Nadu,Chengalpattu Mgr / Kanchipuram,4,433.79,491.2,11.69,50.0,False,False,False
Kharif Sorghum,Tamil Nadu,Coimbatore,4,272.06,328.74,17.24,50.0,False,False,False
Kharif Sorghum,Tamil Nadu,Kanyakumari,3,333.33,333.33,0.0,0.0,False,True,False
Kharif Sorghum,Tamil Nadu,Madurai,4,757.79,1038.23,27.01,25.0,False,True,True
Kharif Sorghum,Tamil Nadu,North Arcot / Vellore,3,329.46,596.07,44.73,33.33,False,False,False
Kharif Sorghum,Tamil Nadu,Ramananthapuram,4,554.9,620.78,10.61,75.0,True,False,True
Kharif Sorghum,Tamil Nadu,South Arcot / Cuddalore,4,420.25,625.52,32.82,50.0,False,False,False
Kharif Sorghum,Tamil Nadu,Thanjavur,4,131.16,117.55,-11.58,50.0,False,True,False
Kharif Sorghum,Tamil Nadu,The Nilgiris,3,272.55,761.11,64.19,100.0,True,False,False
Kharif Sorghum,Tamil Nadu,Thirunelveli,3,1866.23,2008.61,7.09,66.67,False,False,True
Kharif Sorghum,Tamil Nadu,Tiruchirapalli / Trichy,3,176.5,272.45,35.22,100.0,True,False,False
Kharif Sorghum,Telangana,Adilabad,4,149.14,411.23,63.73,100.0,True,False,False
Kharif Sorghum,Telangana,Hyderabad,4,239.98,186.86,-28.43,50.0,False,True,False
Kharif Sorghum,Telangana,Karimnagar,4,303.87,382.18,20.49,25.0,False,True,False
Kharif Sorghum,Telangana,Khammam,4,663.25,416.77,-59.14,25.0,False,True,True
Kharif Sorghum,Telangana,Mahabubnagar,4,112.9,189.6,40.45,100.0,True,False,False
Kharif Sorghum,Telangana,Medak,4,162.6,288.98,43.73,100.0,True,False,False
Kharif Sorghum,Telangana,Nalgonda,4,189.02,328.25,42.42,100.0,True,False,False
Kharif Sorghum,Telangana,Nizamabad,4,226.45,234.97,3.63,50.0,False,False,False
Kharif Sorghum,Telangana,Warangal,4,144.88,177.21,18.24,75.0,True,False,False
Kharif Sorghum,Uttar Pradesh,Agra,4,659.07,875.56,24.73,50.0,False,False,True
Kharif Sorghum,Uttar Pradesh,Aligarh,4,573.1,575.0,0.33,75.0,False,False,True
Kharif Sorghum,Uttar Pradesh,Allahabad,4,251.62,279.26,9.9,75.0,True,False,False
Kharif Sorghum,Uttar Pradesh,Azamgarh,4,508.64,449.83,-13.07,50.0,False,True,True
Kharif Sorghum,Uttar Pradesh,Bahraich,4,158.35,90.93,-74.14,25.0,False,True,False
Kharif Sorghum,Uttar Pradesh,Ballia,4,176.12,162.74,-8.22,50.0,False,False,False
Kharif Sorghum,Uttar Pradesh,Banda,4,365.73,299.4,-22.15,50.0,False,True,False
Kharif Sorghum,Uttar Pradesh,Barabanki,4,326.58,228.69,-42.8,0.0,False,True,False
Kharif Sorghum,Uttar Pradesh,Bareilly,4,154.52,159.09,2.87,25.0,False,True,False
Kharif Sorghum,Uttar Pradesh,Basti,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Uttar Pradesh,Bijnor,3,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Uttar Pradesh,Budaun,4,90.01,75.89,-18.61,50.0,False,True,False
Kharif Sorghum,Uttar Pradesh,Buland Shahar,4,141.61,147.9,4.25,75.0,False,False,False
Kharif Sorghum,Uttar Pradesh,Deoria,4,360.44,352.08,-2.37,25.0,False,True,False
Kharif Sorghum,Uttar Pradesh,Etah,4,156.02,56.95,-173.96,25.0,False,True,False
Kharif Sorghum,Uttar Pradesh,Etawah,4,335.79,256.69,-30.82,25.0,False,True,False
Kharif Sorghum,Uttar Pradesh,Faizabad,4,294.89,226.38,-30.26,25.0,False,True,False
Kharif Sorghum,Uttar Pradesh,Farrukhabad,4,360.18,257.93,-39.64,25.0,False,True,False
Kharif Sorghum,Uttar Pradesh,Fatehpur,4,350.84,461.99,24.06,75.0,True,False,False
Kharif Sorghum,Uttar Pradesh,Ghazipur,4,593.49,522.39,-13.61,25.0,False,True,True
Kharif Sorghum,Uttar Pradesh,Gonda,4,373.01,450.0,17.11,50.0,False,False,False
Kharif Sorghum,Uttar Pradesh,Gorakhpur,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Uttar Pradesh,Hamirpur,4,405.47,300.59,-34.89,0.0,False,True,False
Kharif Sorghum,Uttar Pradesh,Hardoi,4,302.53,309.66,2.3,50.0,False,False,False
Kharif Sorghum,Uttar Pradesh,Jalaun,4,525.38,453.72,-15.79,50.0,False,True,True
Kharif Sorghum,Uttar Pradesh,Jaunpur,4,357.96,325.0,-10.14,50.0,False,True,False
Kharif Sorghum,Uttar Pradesh,Jhansi,4,198.7,133.93,-48.36,50.0,False,True,False
Kharif Sorghum,Uttar Pradesh,Kanpur,4,500.01,380.04,-31.57,25.0,False,True,True
Kharif Sorghum,Uttar Pradesh,Kheri,4,372.82,288.17,-29.38,0.0,False,True,False
Kharif Sorghum,Uttar Pradesh,Lucknow,4,159.53,182.81,12.73,50.0,False,False,False
Kharif Sorghum,Uttar Pradesh,Mainpuri,4,608.95,878.34,30.67,75.0,True,False,True
Kharif Sorghum,Uttar Pradesh,Mathura,4,592.04,841.66,29.66,75.0,True,False,True
Kharif Sorghum,Uttar Pradesh,Meerut,4,432.25,521.29,17.08,25.0,False,True,False
Kharif Sorghum,Uttar Pradesh,Mirzpur,4,136.3,98.47,-38.42,50.0,False,True,False
Kharif Sorghum,Uttar Pradesh,Moradabad,4,418.39,430.11,2.72,50.0,False,False,False
Kharif Sorghum,Uttar Pradesh,Muzaffarnagar,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Uttar Pradesh,Pilibhit,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Uttar Pradesh,Pratapgarh,4,228.12,466.07,51.05,100.0,True,False,False
Kharif Sorghum,Uttar Pradesh,Rae-Bareily,4,138.63,66.94,-107.1,25.0,False,True,False
Kharif Sorghum,Uttar Pradesh,Rampur,4,361.21,403.44,10.47,75.0,True,False,False
Kharif Sorghum,Uttar Pradesh,Saharanpur,4,7.82,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Uttar Pradesh,Shahjahanpur,4,131.53,81.11,-62.16,50.0,False,True,False
Kharif Sorghum,Uttar Pradesh,Sitapur,4,46.21,77.52,40.39,75.0,True,False,False
Kharif Sorghum,Uttar Pradesh,Sultanpur,4,248.79,244.94,-1.57,50.0,False,False,False
Kharif Sorghum,Uttar Pradesh,Unnao,4,356.16,281.1,-26.7,25.0,False,True,False
Kharif Sorghum,Uttar Pradesh,Varanasi,4,219.02,63.43,-245.29,25.0,False,True,False
Kharif Sorghum,Uttarakhand,Almorah,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Uttarakhand,Chamoli,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Uttarakhand,Dehradun,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Uttarakhand,Garhwal,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Uttarakhand,Nainital,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Uttarakhand,Pithorgarh,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Uttarakhand,Tehri Garhwal,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,Uttarakhand,Uttar Kashi,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,West Bengal,24 Parganas,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,West Bengal,Bankura,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,West Bengal,Birbhum,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,West Bengal,Burdwan,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,West Bengal,Cooch Behar,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,West Bengal,Darjeeling,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,West Bengal,Hooghly,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,West Bengal,Howrah,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,West Bengal,Jalpaiguri,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,West Bengal,Malda,4,0.0,0.0,0.0,0.0,False,True,False
Kharif Sorghum,West Bengal,Midnapur,4,0.0,0.0,0.0,0.0,False,True,False
